tag	score	line	reasons
N	2	Claude artifacts >>> I like asking for life "victory paths" and it paints it out for you	len17+1/capStart+1
N	2	you can tell a lot about someone by their music taste. it shows what they find beautiful.	len17+1/end.+2/lowerStart-1
N	2	it should be minimal, it should be subtle, it should be invisible, it should be beautiful	len16+3/lowerStart-1
N	2	you can find anything interesting, it just depends on how you approach and frame something	len15+3/lowerStart-1
N	2	Once you see the light at the end of the tunnel, sprinting out of the tunnel is fun as hell :)	len21+1/endparen-1/capStart+1/isAre+1
N	2	a computer keyboard is an instrument like a guitar is. or just like a piano keyboard of course...	len18+1/end.+2/lowerStart-1/isAre+1/ellipsis-1
N	2	get it down to a science, then an engineering. get it down to an explanation, then an experiment.	len18+1/end.+2/lowerStart-1
N	2	We are so early at the beginning of infinity. The future is so open ended and can be so awesome :)	len21+1/endparen-1/capStart+1/isAre+1
N	2	if you can't program it, you don't understand it. if you don't know the recipe, you can't cook it.	len19+1/end.+2/lowerStart-1
N	2	the gymnasium was next to the academy was next to the shrine. we should bring them together again.	len18+1/end.+2/lowerStart-1
N	2	isn't it crazy that we can trace our lineage to the first lifeform on earth, in an unbroken chain?	len19+1/end?-2/lowerStart-1/neg-imp+4
N	2	dont get the perfect answer to the wrong question. dont get the perfect solution to the wrong problem.	len18+1/end.+2/lowerStart-1
N	2	it's a good sign of independent thinking when you disagree with your heroes, the people you admire most.	len18+1/end.+2/lowerStart-1
N	2	Pink was apparently only gender-associated in the 50s by marketing firms. I love the color, one of my favs	len19+1/capStart+1
N	2	once you try to create something, you realize the miracles all around you. they were there the whole time.	len19+1/end.+2/lowerStart-1
N	2	Farcaster has been so welcoming so far. Reminds me of the summer of 97 if im using that reference correctly…	len20+1/capStart+1
N	2	you can have the correct blueprint but you must construct. you can have the correct recipe but you must cook.	len20+1/end.+2/lowerStart-1
N	2	Sam Walton's father: "Son, don't be ashamed of your poverty, or proud of it either, just get rid of it fast."	len21+1/capStart+1
N	2	all that programming is is thinking critically / step by step. you can program reality btw if you didn't know...	len20+1/end.+2/lowerStart-1/isAre+1/ellipsis-1
N	2	"All business is is an idea that makes someone else's life better." "Money comes naturally as a result of service."	len20+1/isAre+1
N	2	Claude code terminals really are like stoves. It's like potion-making / alchemy. Throw context in, see what happens :)	len19+1/endparen-1/capStart+1/isAre+1
N	2	its crazy the creative cross-pollination: ocean man by ween spawned spongebob. scott pilgrim by plumtree spawned scott pilgrim.	len18+1/end.+2/lowerStart-1
N	2	Social capital is more powerful than capital. Just be friends with people though and don’t play games, except the infinite game :)	len22+1/endparen-1/capStart+1/isAre+1
N	2	the internet allowed people's minds to deviate more than usual, even if we largely remained rooted in the same physical locations.	len21+1/end.+2/lowerStart-1
N	1	i love my species	len4+3/lowerStart-1/firstPers-1
N	1	Sing it louder ❤️‍🔥	len4+3/capStart+1/emoji-3
N	1	happy avril 14th :)	len4+3/endparen-1/lowerStart-1
N	1	civil debate is great!	len4+3/end!-2/lowerStart-1/isAre+1
N	1	Spotify x pinterest = 🤌	len5+3/capStart+1/emoji-3
N	1	First internet dollar 🥹	len4+3/capStart+1/emoji-3
N	1	homework is evil. REBEL!	len4+3/end!-2/lowerStart-1/isAre+1
N	1	There are planet B’s lol	len5+3/capStart+1/isAre+1/slang*1-4
N	1	Daoists are centrists lol	len4+3/capStart+1/isAre+1/slang*1-4
N	1	What a beautiful planet! 🌍	len5+3/capStart+1/emoji-3
N	1	Psychedelics and longevity 🤌	len4+3/capStart+1/emoji-3
N	1	i love derek sivers what a guy!	len7+5/end!-2/lowerStart-1/firstPers-1
N	1	walt disney and steve jobs collab 🤝	len7+5/lowerStart-1/emoji-3
N	1	Not for information... Transformation!	len4+3/end!-2/capStart+1/ellipsis-1
N	1	i wonder who the 1000 new elons will be	len9+5/lowerStart-1/year-2/firstPers-1
N	1	aristotle (philosopher) made alexander (king)	len5+3/endparen-1/lowerStart-1
N	1	Imagine if you had a second set of parents... lol	len10+5/capStart+1/slang*1-4/ellipsis-1
N	1	"Question, delete, optimize, accelerate, automate."	len5+3/comma-2
N	1	I'm a fuckin magnet for gay guys and older women lol	len11+5/capStart+1/slang*1-4/firstPers-1
N	1	i love this. @ToKTeacher is both popper and kpopper.	len9+5/end.+2/lowerStart-1/isAre+1/at-5/firstPers-1
N	1	the freedom vibes in texas is infectious and admirable	len9+5/lowerStart-1/isAre+1/slang*1-4
N	1	# if i cost 24k per year, how do i make 36k+ per year?	len14+3/end?-2
N	1	today's pro plan will be tomorrow's free plan (see llms)	len10+5/endparen-1/lowerStart-1/temporal-2
N	1	im a creative i need to create im a giver i need to give	len14+3/lowerStart-1/firstPers-1
N	1	where are my bodies of work holy fuck. they just limbs rn	len12+5/lowerStart-1/isAre+1/slang*1-4
N	1	Playing childhood games is so nostalgic! wizard101.com :)	len8+5/endparen-1/capStart+1/isAre+1/link-5
N	1	i think id be like a pep guardiola. a better coach than a player	len14+3/lowerStart-1/firstPers-1
N	1	I want to do so many things way faster than the current speed… ugh!	len14+3/end!-2/capStart+1/firstPers-1
N	1	where is the modern power law of scenius in the world? the internet?	len13+3/end?-2/lowerStart-1/isAre+1
N	1	what is the most true most good most beautiful thing you can imagine?	len13+3/end?-2/lowerStart-1/isAre+1
N	1	i have all the tools now at my fingertips, its just a question of time	len15+3/lowerStart-1/firstPers-1
N	1	when is rick rubin gonna use an ai music agent and dropping the album?	len14+3/end?-2/lowerStart-1/isAre+1
N	1	ai interviewers to get relevant context from users is underutilized imo	len11+5/lowerStart-1/isAre+1/slang*1-4
N	1	"Do less than you think you can." Do it badly on purpose to get started?	len15+3/end?-2
N	1	i think naruto taps into that timeless story of the outcast proving himself	len13+3/lowerStart-1/firstPers-1
N	1	What are you going to do with the time you have on this Earth, in this life?	len17+1/end?-2/capStart+1/isAre+1
N	1	If you had a magic wand, what would you change? Okay, then go learn about it :)	len17+1/endparen-1/capStart+1
N	1	we are in the stone age, in the context of us being at the beginning of infinity	len17+1/lowerStart-1/isAre+1
N	1	there is no shame in a noble attempt. people want to help those who want to help	len17+1/lowerStart-1/isAre+1
N	1	# Online IDE - Code Editor, Compiler, Interpreter print('Welcome to Online IDE!!	len12+5/end!-2/shout-2
N	1	what is the throughline of your life? what are all your experiences culminating to?	len14+3/end?-2/lowerStart-1/isAre+1
N	1	the todo list is infinite so it really is about how you approach it / play the game	len18+1/lowerStart-1/isAre+1
N	1	I like kids and really old people because they don’t play games and i can trust them	len17+1/capStart+1/firstPers-1
N	1	moneymaking is not a sin - ben franklin dont make profit a dirty word - lee kuan yew	len18+1/lowerStart-1/isAre+1
N	1	i don't care how much i change, the ship of Theseus will make it to its destination.	len17+1/end.+2/lowerStart-1/firstPers-1
N	1	claim an emoji visa -> ❤️‍🔥 adam? -> 🦖🎸💗🤠👽👹🐵🦄🦧🐒🐐🦣🐢🦕🐬🦑🐋🐦‍🔥🦚🧞🤺🧙🏄‍♂️⚗️🧪⚖️🧲🧰🛡️🪃🥒🛸⛵⛺🧼☯️♾️⚛️🔱✳️	len9+5/lowerStart-1/emoji-3
N	1	I want a single ui with farcaster and x side by side. The same for soundcloud and spotify	len18+1/capStart+1/firstPers-1
N	1	it's SO easy to see the blind spots in others, and you think you don't have any? please...	len18+1/end.+2/lowerStart-1/ellipsis-1
N	1	every album is a world every book is a world every company is a world every game is a world	len20+1/lowerStart-1/isAre+1
N	1	most people dont do the simple things well, the bar is on the floor and is accessible to all	len19+1/lowerStart-1/isAre+1
N	1	exactly! humans are a slow species to ramp up, so longevity helps us extend our compounding!	len16+3/end!-2/lowerStart-1/isAre+1
N	1	balaji is a tech prophet. i like how pmarca said balaji, thiel, and vgr were lateral thinkers	len17+1/lowerStart-1/isAre+1
N	1	As an extreme giver, it takes practice for me to ask for things. Getting better at it though :)	len19+1/endparen-1/capStart+1
N	1	often doing it manually solves the problem rather than automating (unless a colossal boring task)	len15+3/endparen-1/lowerStart-1
N	1	a well designed game is fun even if you're "losing". apply this to life. deutsch's "fun criterion"	len17+1/lowerStart-1/isAre+1
N	1	if you are infinitely curious and can cast great spells (well-formed questions), you will succeed!	len15+3/end!-2/lowerStart-1/isAre+1
N	1	technology is the best video game. i dont want to sound cliche but it is part of THE infinite game	len20+1/lowerStart-1/isAre+1
N	1	capitalistic envy i think is because people dont see the input to output process. only the scorecard	len17+1/lowerStart-1/isAre+1
N	1	ns is solving title 1 conjecture institute is solving title 2 memetic engineering is solving title 3	len17+1/lowerStart-1/isAre+1
N	1	we dont know an infinite amount, so problem solving, curiosity, fun flow play love are all important	len17+1/lowerStart-1/isAre+1
N	1	A part of trauma is a misunderstanding of reality. Experiencing what you expect is not traumatic, no?	len17+1/end?-2/capStart+1/isAre+1
N	1	The todo list is infinite, sorted by life relevance. What matters here and now? What is the next step?	len19+1/end?-2/capStart+1/isAre+1
N	1	"in the short term its an election, in the long term its a weighing scale" ~ buffet on the stock market	len21+1
N	1	Years of experience is one of the worst parts of JDs. Knowledge and skill are what matter, we know this no?	len21+1/end?-2/capStart+1/isAre+1
N	1	there is a weighted score. not absolute, not relative, but related to your relationship to the thing at hand	len19+1/lowerStart-1/isAre+1
N	1	the creative process is the same. the musical creative process is the same as the technological creative process	len18+1/lowerStart-1/isAre+1
N	1	i don't think its a coincidence that the #1 and #2 wealthiest people in the world were both science fiction nerds.	len21+1/end.+2/lowerStart-1/firstPers-1
N	1	I dont think its a coincidence that elon plays hella video games. Its a low stakes simulation environment to learn things	len21+1/capStart+1/firstPers-1
N	1	was a vsauce kid. he created such a sense of scientific wonder. this is the importance of beauty and aesthetics and storytelling	len22+1/lowerStart-1/isAre+1
N	1	Luis Von Ahn gamified language-acquisition. What else can be gamified? (Embed the flow state conditions with excellent game design)	len19+1/endparen-1/capStart+1
N	1	Of the trio: integrity energy intelligence / friendliness ambition nerdiness, which are more stable vs malleable in people generally?	len19+1/end?-2/capStart+1/isAre+1
N	0	I'm in love 😍	len4+3/capStart+1/emoji-3/firstPers-1
N	0	100 thread thread 🧵	len4+3/emoji-3
N	0	I found my talulah 😭	len5+3/capStart+1/emoji-3/firstPers-1
N	0	aspergers was so 2021	len4+3/lowerStart-1/year-2
N	0	should GitHub just buy vercel?	len5+3/end?-2/lowerStart-1
N	0	where the demon investors at haha	len6+5/lowerStart-1/slang*1-4
N	0	i feel like one of @naval's sons.	len7+5/end.+2/lowerStart-1/at-5/firstPers-1
N	0	is entropy just infinite problems?	len5+3/end?-2/lowerStart-1
N	0	why is LinkedIn a dating app... LOL	len7+5/lowerStart-1/isAre+1/slang*1-4/ellipsis-1
N	0	what the fuck haha bombadiil.ai haha	len6+5/lowerStart-1/slang*1-4
N	0	identity may be a waste of time? idk	len8+5/lowerStart-1/slang*1-4
N	0	a german called me a "shine guy" haha	len8+5/lowerStart-1/slang*1-4
N	0	everyone's living a reality show haha	len6+5/lowerStart-1/slang*1-4
N	0	vibe musician vibe author vibe engineer	len6+5/lowerStart-1/slang*1-4
N	0	okay jordan peterson, i CLEANED MY ROOM!!!	len7+5/end!-2/lowerStart-1/shout-2
N	0	george harrison was such a sleeping giant haha	len8+5/lowerStart-1/slang*1-4
N	0	investors and hiring managers can be wrong haha	len8+5/lowerStart-1/slang*1-4
N	0	what will actually matter in 1 10 100 1000 years?	len10+5/end?-2/lowerStart-1/year-2
N	0	can i date taylor swift just to turn into a song? lol	len12+5/lowerStart-1/slang*1-4
N	0	1/100 who: @gigimp1 @adamtpang where: @thenetworkstate	len6+5/at-5
N	0	if you had a cure for cancer, what would you do with it?	len13+3/end?-2/lowerStart-1
N	0	"what would this look like if it were easy?" - @tferriss	len11+5/at-5
N	0	For all you @sivers fans, get free books while you can :)	len12+5/endparen-1/capStart+1/at-5
N	0	people wanna have artistic sex with your body of work haha	len11+5/lowerStart-1/slang*1-4
N	0	"I like making music more than releasing it." - @AphexTwin	len10+5/at-5
N	0	you can be on top of things, AND get to the bottom of things?	len14+3/end?-2/lowerStart-1
N	0	so as long as your genes and memes spread, you can die in peace?	len14+3/end?-2/lowerStart-1
N	0	i think i just converted a communist. this is the lords work lol.	len13+3/end.+2/lowerStart-1/isAre+1/slang*1-4/firstPers-1
N	0	"Elon Musk Five Step Improvement Process" source: @Erdayastronaut	len8+5/at-5
N	0	i just want to be the next marcus aurelius, is that so much to ask?	len15+3/end?-2/lowerStart-1/isAre+1/firstPers-1
N	0	how do you know how to allocate your time, and therefore your life, best?	len14+3/end?-2/lowerStart-1
N	0	people compass: do you feel better or worse after spending time with them?	len13+3/end?-2/lowerStart-1
N	0	I just wanna be healthy wealthy wise like the founding daddy ben franklin 😩	len14+3/capStart+1/emoji-3/firstPers-1
N	0	just get to the next island on the grand line just get to the next pokemon gym	len17+1/lowerStart-1
N	0	It’s kinda funny how we have 2 genders. Why did biology choose that? Why not just 1?	len17+1/end?-2/capStart+1
N	0	"We must not concern ourselves with what was, we must act on what is..." - Monk Gyatso	len17+1/ellipsis-1
N	0	computers dont have problems, they dont have theories about the world. we as humans do!	len15+3/end!-2/lowerStart-1
N	0	If youre going to leave earth, what do you want to leave behind with the time you have?	len18+1/end?-2/capStart+1
N	0	you have all the tools and knowledge at your fingertips to make your dreams come to life	len17+1/lowerStart-1
N	0	snapshot top 3 artists of all time for me: 1) the beatles 2) aphex twin 3) stevie wonder	len18+1/lowerStart-1
N	0	if you just subtract 1-2 things, if you just add 1-2 things, the power law will carry you	len18+1/lowerStart-1
N	0	"the quality of your life is the quality of the people you surround yourself with" and are!	len17+1/end!-2/isAre+1
N	0	if it's too easy its not fun, if its too hard its not fun. video game design applies to life	len20+1/lowerStart-1
N	0	its insane to think that messi and elon will be surpassed in time, as pele and rockefeller were	len18+1/lowerStart-1
N	0	dont start a new coin company or country unless theres a good moral or artistic reason to do so:	len19+1/lowerStart-1
N	0	TODAYS GONNA BE AN AMAZING DAY! Also rome wasnt built in a day. Lay the bricks of the cathedral?	len19+1/end?-2/capStart+1
N	0	what would be the funny way to do it? i just cant help myself when theres a funny path before me	len21+1/lowerStart-1
N	0	life can be too short to not spend your time on the highest true good beautiful that you can imagine	len20+1/lowerStart-1
N	0	I love a clean workspace before beginning. The creative process is as important as the creative output?	len17+1/end?-2/capStart+1/isAre+1/firstPers-1
N	0	the most populous country, india, has 1.4 billion. the internet, the "cloud continent", has 5.3 billion	len16+3/lowerStart-1/comma-2
N	0	elon had a ton of "belief capital" from his mom. i see this as a pattern of belief. also kanye and donda	len22+1/lowerStart-1
N	0	im really learning that "shipped" is better than "perfect". you just need to get the thing to "shippable"	len18+1/lowerStart-1/isAre+1/firstPers-1
N	0	explanations and experiments in parallel? how do you know when you're over-explaining vs over-experimenting?	len14+3/end?-2/lowerStart-1
N	0	if its so good for a small relevant audience, word of mouth (preselection and trust-laden) will spread it like a germ culture	len22+1/lowerStart-1
N	0	What other things should be made on the internet, besides companies currencies countries? What more could you add to the list?	len21+1/end?-2/capStart+1
N	0	Could China-native Internet-native people parachute into the big Chinese manufacturing machine? So we get the best of both worlds?	len19+1/end?-2/capStart+1
N	0	we should rename classical music simply. i dont want "symphony #25 ajsdnasdbkadnaksdjs" i want "mountain stream" or something as the title	len21+1/lowerStart-1
N	-1	warms my engineer heart 😭	len5+3/lowerStart-1/emoji-3
N	-1	the japanese are so cool!!!	len5+3/end!-2/lowerStart-1/isAre+1/shout-2
N	-1	“your vibe attracts your tribe.”	len5+3/slang*1-4
N	-1	Building and networking. @JaredStivala	len4+3/capStart+1/at-5
N	-1	i went to college just to dropout haha	len8+5/lowerStart-1/slang*1-4/firstPers-1
N	-1	im finally a clear thinker, clear acter!!!	len7+5/end!-2/lowerStart-1/shout-2/firstPers-1
N	-1	Documentation's past and future. @verdakorz	len5+3/capStart+1/at-5
N	-1	health heuristic: "did @bryan_johnson do it?"	len6+5/lowerStart-1/at-5
N	-1	Proof-of-workout: @thenetworkstate @balajis @bryan_johnson	len4+3/capStart+1/at-5
N	-1	im watching my back trying to watch lky videos in malaysia haha	len12+5/lowerStart-1/slang*1-4/firstPers-1
N	-1	i think i only want to consume if i produce. the ratio has been way too off lately	len18+1/lowerStart-1/firstPers-1
N	-1	i think im going to be really successful, but i think its going to take a long long time	len19+1/lowerStart-1/firstPers-1
N	-1	if incest is bad if race is just extended family then aiming for mixed kids is good, no?	len18+1/end?-2/lowerStart-1/isAre+1
N	-1	studying books and people is OP, you can live 1000 years by studying 9 other lives basically	len17+1/lowerStart-1/isAre+1/year-2
N	-1	i didnt realize that something great could be so simple, maybe that was the case the whole time	len18+1/lowerStart-1/firstPers-1
N	-1	i have felt the spirit of the logos animate and breathe life into me. wow i never thought id say that	len21+1/lowerStart-1/firstPers-1
N	-1	notepad is the new llm for me. i can just ask questions to myself and give answers to myself. who knew!	len21+1/end!-2/lowerStart-1/isAre+1
N	-1	"Don't ignore your dreams, don't work too much, say what you think, cultivate friendships, and be happy."	len17+1/comma-2
N	-2	how i feel applying haha	len5+3/lowerStart-1/slang*1-4
N	-2	did you outpace entropy today?	len5+3/end?-2/lowerStart-1/temporal-2
N	-2	gotta love me an instrumental album. isss worldbuilding yo!	len9+5/end!-2/lowerStart-1/slang*1-4
N	-2	some women broke my self esteem, and some women healed my self esteem haha	len14+3/lowerStart-1/slang*1-4
N	-2	why does saying "trump" feel like harry potter: "he who must not be named" lol	len15+3/lowerStart-1/slang*1-4
N	-2	so china will take taiwan and tsmc, and then gain robotics and ai dominance? idk	len15+3/lowerStart-1/slang*1-4
N	-2	how will this affect you in 100 years? how will this affect humanity in 1000 years?	len16+3/end?-2/lowerStart-1/year-2
N	-2	john gottman and james sexton should do a pod together lol. also deutsch and vervaeke	len15+3/lowerStart-1/slang*1-4
N	-2	Imagine if in pokemon go you have to go to churches or temples as pokemon centers haha	len17+1/capStart+1/slang*1-4
N	-2	as long as art aims for high quality and high authenticity, what more can you ask for?	len17+1/end?-2/lowerStart-1
N	-2	kids know how to play way better than most adults do. adults need to play and laugh way more!	len19+1/end!-2/lowerStart-1
N	-2	does it give you goosebumps or not? does it evoke a sense of true good beautiful wonder and awe?	len19+1/end?-2/lowerStart-1
N	-2	bro catan taught me about supply chains and trade agreements haha and geopolitics and macro trade	len16+3/lowerStart-1/slang*1-4
N	-2	sometimes I'll people-watch, like I'm at a zoo's human exhibit, and forget I'm the same species lol.	len17+1/end.+2/lowerStart-1/slang*1-4
N	-2	Musicians dont take themselves that seriously. When you unclench your asshole, shit can actually come out lol	len17+1/capStart+1/slang*1-4
N	-2	In my dream house i want a music room with awesome quality speakers where i can take psychedelics and be transported haha	len22+1/capStart+1/slang*1-4
N	-3	sums me up @visakanv	len4+3/lowerStart-1/at-5
N	-3	my linkedin got banned lol	len5+3/lowerStart-1/slang*1-4/firstPers-1
N	-3	proud of the 750word.com streak	len5+3/lowerStart-1/link-5
N	-3	vibe coders are wizards casting spells haha	len7+5/lowerStart-1/isAre+1/slang*2-8
N	-3	originality, internet, and networks. @benaverbook	len5+3/lowerStart-1/at-5
N	-3	i can’t afford spacex merch yet so i settle for reebok merch lol	len13+3/lowerStart-1/slang*1-4/firstPers-1
N	-3	i recently debugged some mind viruses in me, now im better yay haha	len13+3/lowerStart-1/slang*1-4/firstPers-1
N	-3	i've been casual in life for far too long. it's time to step up my game... :)	len17+1/endparen-1/lowerStart-1/ellipsis-1/firstPers-1
N	-3	i don't follow my mom on social media, but that doesn't mean i don't love her lol.	len17+1/end.+2/lowerStart-1/slang*1-4/firstPers-1
N	-3	lyrics don’t matter as much as vibes. (see foreign, instrumental, and classical music)	len13+3/endparen-1/lowerStart-1/slang*1-4
N	-3	the universe is the codebase, and with every day, the code executes more and more. multiverse.exe file haha	len18+1/lowerStart-1/isAre+1/slang*1-4
N	-3	purposely professional: linkedin (cringe) purposely personal: finsta? farcaster aksdnjanksdnkasndn idk this is just a seed of a thought fuck it	len20+1/lowerStart-1/isAre+1/slang*1-4
N	-4	"do 1000 thing" - @visakanv	len5+3/year-2/at-5
N	-4	money, when finite, just passes hands, but the solutions at the point of sale, can pile up infinitely!	len18+1/end!-2/lowerStart-1/comma-2
N	-4	the critical rationalism community and the build in public community are really supportive, i love scenes ala @visakanv	len18+1/lowerStart-1/isAre+1/at-5
N	-5	makes me orgasm 🥵 haha	len5+3/lowerStart-1/emoji-3/slang*1-4
N	-5	“@balajis.eth was right” means “@balajis.eth will be right”	len8+5/at-5/link-5
N	-5	im so grateful for my friends i wanna cry 🥹😭 catharsis is the shit haha	len15+3/lowerStart-1/isAre+1/emoji-3/slang*1-4/firstPers-1
N	-5	i feel like i’ve been charging up my kamehameha for a decade, and it’s only recently that i’m blasting it lol	len21+1/lowerStart-1/slang*1-4/firstPers-1
N	-6	i wanna give @DavidDeutschOxf a burst fade lol	len8+5/lowerStart-1/slang*1-4/at-5/firstPers-1
N	-9	I just got my Foil Farcaster Wrapped 2025! 🎁 Click here to get yours made by @thedude & @bribe	len19+1/capStart+1/emoji-3/year-2/at-5/firstPers-1
